Source,Target,Type,Id,Label,Weight,0
12557.0,516.0,Undirected,6415,,1,0
12104.0,11953.0,Undirected,6416,,1,0
12104.0,7586.0,Undirected,6417,,1,0
12104.0,10801.0,Undirected,6418,,1,0
11953.0,15329.0,Undirected,6419,,1,0
11953.0,4066.0,Undirected,6420,,1,0
11953.0,4380.0,Undirected,6421,,1,0
7586.0,12205.0,Undirected,6422,,1,0
9253.0,3858.0,Undirected,6423,,1,0
9253.0,4520.0,Undirected,6424,,1,0
3858.0,11611.0,Undirected,6425,,1,0
3858.0,21051.0,Undirected,6426,,1,0
9691.0,4292.0,Undirected,6427,,1,0
9691.0,11267.0,Undirected,6428,,1,0
4292.0,21229.0,Undirected,6429,,1,0
12159.0,13591.0,Undirected,6430,,1,0
12159.0,529.0,Undirected,6431,,1,0
1543.0,16556.0,Undirected,6432,,1,0
1543.0,9128.0,Undirected,6433,,1,0
6922.0,11829.0,Undirected,6434,,1,0
6922.0,11789.0,Undirected,6435,,1,0
11829.0,7113.0,Undirected,6436,,1,0
11829.0,10297.0,Undirected,6437,,1,0
11829.0,17540.0,Undirected,6438,,1,0
9673.0,9692.0,Undirected,6439,,1,0
9673.0,13006.0,Undirected,6440,,1,0
9692.0,4977.0,Undirected,6441,,1,0
8799.0,745.0,Undirected,6442,,1,0
8799.0,11287.0,Undirected,6443,,1,0
2096.0,13376.0,Undirected,6444,,1,0
2096.0,9817.0,Undirected,6445,,1,0
2360.0,5862.0,Undirected,6446,,1,0
2360.0,248.0,Undirected,6447,,1,0
2360.0,7422.0,Undirected,6448,,1,0
5584.0,21155.0,Undirected,6449,,1,0
5584.0,9235.0,Undirected,6450,,1,0
9143.0,8284.0,Undirected,6451,,1,0
9143.0,11234.0,Undirected,6452,,1,0
8284.0,3685.0,Undirected,6453,,1,0
8284.0,7528.0,Undirected,6454,,1,0
8284.0,18867.0,Undirected,6455,,1,0
7358.0,4673.0,Undirected,6456,,1,0
7358.0,10305.0,Undirected,6457,,1,0
4673.0,12738.0,Undirected,6458,,1,0
1276.0,20244.0,Undirected,6459,,1,0
1276.0,6081.0,Undirected,6460,,1,0
20244.0,1939.0,Undirected,6461,,1,0
6342.0,12801.0,Undirected,6462,,1,0
6342.0,11207.0,Undirected,6463,,1,0
9904.0,9909.0,Undirected,6464,,1,0
9904.0,10172.0,Undirected,6465,,1,0
9909.0,6082.0,Undirected,6466,,1,0
3708.0,6698.0,Undirected,6467,,1,0
3708.0,1223.0,Undirected,6468,,1,0
6698.0,24.0,Undirected,6469,,1,0
6698.0,3338.0,Undirected,6470,,1,0
3497.0,4210.0,Undirected,6471,,1,0
3497.0,12548.0,Undirected,6472,,1,0
4210.0,18319.0,Undirected,6473,,1,0
12432.0,2726.0,Undirected,6474,,1,0
12432.0,14347.0,Undirected,6475,,1,0
6240.0,439.0,Undirected,6476,,1,0
6240.0,6650.0,Undirected,6477,,1,0
439.0,3168.0,Undirected,6478,,1,0
439.0,1519.0,Undirected,6479,,1,0
3924.0,12910.0,Undirected,6480,,1,0
3924.0,157.0,Undirected,6481,,1,0
5681.0,5773.0,Undirected,6482,,1,0
5681.0,7817.0,Undirected,6483,,1,0
5773.0,1443.0,Undirected,6484,,1,0
10174.0,15362.0,Undirected,6485,,1,0
10174.0,6743.0,Undirected,6486,,1,0
11353.0,16402.0,Undirected,6487,,1,0
11353.0,12559.0,Undirected,6488,,1,0
5511.0,20393.0,Undirected,6489,,1,0
5511.0,1709.0,Undirected,6490,,1,0
3463.0,1876.0,Undirected,6491,,1,0
3463.0,8856.0,Undirected,6492,,1,0
1876.0,18892.0,Undirected,6493,,1,0
7864.0,15507.0,Undirected,6494,,1,0
11599.0,10450.0,Undirected,6495,,1,0
11599.0,11798.0,Undirected,6496,,1,0
10450.0,21121.0,Undirected,6497,,1,0
9933.0,9744.0,Undirected,6498,,1,0
9933.0,9121.0,Undirected,6499,,1,0
5508.0,10844.0,Undirected,6500,,1,0
13648.0,2106.0,Undirected,6501,,1,0
9471.0,5588.0,Undirected,6502,,1,0
1364.0,13835.0,Undirected,6503,,1,0
6672.0,10290.0,Undirected,6504,,1,0
6672.0,8197.0,Undirected,6505,,1,0
6672.0,16482.0,Undirected,6506,,1,0
6672.0,3304.0,Undirected,6507,,1,0
6672.0,3572.0,Undirected,6508,,1,0
6672.0,4996.0,Undirected,6509,,1,0
6161.0,19958.0,Undirected,6510,,1,0
342.0,13379.0,Undirected,6511,,1,0
342.0,1655.0,Undirected,6512,,1,0
4180.0,9761.0,Undirected,6513,,1,0
4180.0,5912.0,Undirected,6514,,1,0
4180.0,13401.0,Undirected,6515,,1,0
4180.0,10921.0,Undirected,6516,,1,0
4180.0,10159.0,Undirected,6517,,1,0
4180.0,1911.0,Undirected,6518,,1,0
4180.0,21003.0,Undirected,6519,,1,0
4180.0,15214.0,Undirected,6520,,1,0
4180.0,3080.0,Undirected,6521,,1,0
9761.0,17526.0,Undirected,6522,,1,0
10534.0,8412.0,Undirected,6523,,1,0
10534.0,11317.0,Undirected,6524,,1,0
8412.0,14220.0,Undirected,6525,,1,0
737.0,6169.0,Undirected,6526,,1,0
737.0,9006.0,Undirected,6527,,1,0
6169.0,19310.0,Undirected,6528,,1,0
11275.0,18427.0,Undirected,6529,,1,0
11275.0,314.0,Undirected,6530,,1,0
1807.0,14163.0,Undirected,6531,,1,0
1807.0,9027.0,Undirected,6532,,1,0
942.0,9358.0,Undirected,6533,,1,0
942.0,8701.0,Undirected,6534,,1,0
9358.0,7171.0,Undirected,6535,,1,0
9358.0,1255.0,Undirected,6536,,1,0
9358.0,16538.0,Undirected,6537,,1,0
7965.0,5745.0,Undirected,6538,,1,0
2033.0,945.0,Undirected,6539,,1,0
2033.0,4030.0,Undirected,6540,,1,0
945.0,9060.0,Undirected,6541,,1,0
945.0,12687.0,Undirected,6542,,1,0
945.0,8037.0,Undirected,6543,,1,0
945.0,5162.0,Undirected,6544,,1,0
945.0,2376.0,Undirected,6545,,1,0
945.0,7220.0,Undirected,6546,,1,0
945.0,2768.0,Undirected,6547,,1,0
4675.0,2609.0,Undirected,6548,,1,0
4675.0,5379.0,Undirected,6549,,1,0
2609.0,12863.0,Undirected,6550,,1,0
8504.0,19545.0,Undirected,6551,,1,0
8504.0,3838.0,Undirected,6552,,1,0
4284.0,1829.0,Undirected,6553,,1,0
4284.0,11827.0,Undirected,6554,,1,0
1829.0,13351.0,Undirected,6555,,1,0
4216.0,2129.0,Undirected,6556,,1,0
4216.0,6979.0,Undirected,6557,,1,0
11658.0,12832.0,Undirected,6558,,1,0
11658.0,18751.0,Undirected,6559,,1,0
11658.0,14568.0,Undirected,6560,,1,0
11658.0,11783.0,Undirected,6561,,1,0
682.0,14621.0,Undirected,6562,,1,0
682.0,9014.0,Undirected,6563,,1,0
682.0,2.0,Undirected,6564,,1,0
682.0,11236.0,Undirected,6565,,1,0
682.0,5222.0,Undirected,6566,,1,0
10904.0,1010.0,Undirected,6567,,1,0
10904.0,6460.0,Undirected,6568,,1,0
1010.0,18024.0,Undirected,6569,,1,0
1010.0,7420.0,Undirected,6570,,1,0
8935.0,14560.0,Undirected,6571,,1,0
8935.0,11861.0,Undirected,6572,,1,0
8935.0,5941.0,Undirected,6573,,1,0
11861.0,19461.0,Undirected,6574,,1,0
954.0,4229.0,Undirected,6575,,1,0
954.0,3323.0,Undirected,6576,,1,0
4229.0,17180.0,Undirected,6577,,1,0
6131.0,17145.0,Undirected,6578,,1,0
6131.0,6497.0,Undirected,6579,,1,0
12091.0,15952.0,Undirected,6580,,1,0
12091.0,3377.0,Undirected,6581,,1,0
1012.0,15093.0,Undirected,6582,,1,0
1012.0,8333.0,Undirected,6583,,1,0
5781.0,463.0,Undirected,6584,,1,0
6805.0,10101.0,Undirected,6585,,1,0
6805.0,10093.0,Undirected,6586,,1,0
6805.0,1772.0,Undirected,6587,,1,0
6805.0,1393.0,Undirected,6588,,1,0
6805.0,4993.0,Undirected,6589,,1,0
6805.0,6970.0,Undirected,6590,,1,0
6805.0,2962.0,Undirected,6591,,1,0
6805.0,9032.0,Undirected,6592,,1,0
6805.0,3915.0,Undirected,6593,,1,0
6805.0,2051.0,Undirected,6594,,1,0
6805.0,2904.0,Undirected,6595,,1,0
6805.0,13037.0,Undirected,6596,,1,0
10101.0,18498.0,Undirected,6597,,1,0
10093.0,1032.0,Undirected,6598,,1,0
10093.0,11702.0,Undirected,6599,,1,0
1772.0,6883.0,Undirected,6600,,1,0
1772.0,6741.0,Undirected,6601,,1,0
1772.0,3237.0,Undirected,6602,,1,0
1393.0,14136.0,Undirected,6603,,1,0
1393.0,8374.0,Undirected,6604,,1,0
4993.0,6744.0,Undirected,6605,,1,0
4993.0,5270.0,Undirected,6606,,1,0
6970.0,8121.0,Undirected,6607,,1,0
4512.0,6027.0,Undirected,6608,,1,0
4512.0,9209.0,Undirected,6609,,1,0
4512.0,14195.0,Undirected,6610,,1,0
4512.0,9072.0,Undirected,6611,,1,0
4512.0,16538.0,Undirected,6612,,1,0
4512.0,605.0,Undirected,6613,,1,0
6027.0,17020.0,Undirected,6614,,1,0
9209.0,1446.0,Undirected,6615,,1,0
9209.0,676.0,Undirected,6616,,1,0
9209.0,5783.0,Undirected,6617,,1,0
9209.0,16938.0,Undirected,6618,,1,0
14195.0,11565.0,Undirected,6619,,1,0
9072.0,4182.0,Undirected,6620,,1,0
5525.0,19997.0,Undirected,6621,,1,0
5525.0,10601.0,Undirected,6622,,1,0
19997.0,10682.0,Undirected,6623,,1,0
4051.0,16721.0,Undirected,6624,,1,0
4051.0,10843.0,Undirected,6625,,1,0
10398.0,14057.0,Undirected,6626,,1,0
10398.0,5580.0,Undirected,6627,,1,0
10398.0,15173.0,Undirected,6628,,1,0
10398.0,11616.0,Undirected,6629,,1,0
1417.0,20496.0,Undirected,6630,,1,0
1417.0,5092.0,Undirected,6631,,1,0
1417.0,15297.0,Undirected,6632,,1,0
7291.0,15746.0,Undirected,6633,,1,0
7291.0,11724.0,Undirected,6634,,1,0
15746.0,656.0,Undirected,6635,,1,0
3656.0,9558.0,Undirected,6636,,1,0
9558.0,12459.0,Undirected,6637,,1,0
3672.0,14157.0,Undirected,6638,,1,0
10045.0,5849.0,Undirected,6639,,1,0
5849.0,8124.0,Undirected,6640,,1,0
2350.0,6519.0,Undirected,6641,,1,0
2350.0,5246.0,Undirected,6642,,1,0
6519.0,16842.0,Undirected,6643,,1,0
6519.0,8958.0,Undirected,6644,,1,0
3989.0,14947.0,Undirected,6645,,1,0
3989.0,115.0,Undirected,6646,,1,0
6136.0,8227.0,Undirected,6647,,1,0
8227.0,7602.0,Undirected,6648,,1,0
8227.0,19750.0,Undirected,6649,,1,0
8227.0,6199.0,Undirected,6650,,1,0
8227.0,8351.0,Undirected,6651,,1,0
8227.0,16873.0,Undirected,6652,,1,0
10636.0,18578.0,Undirected,6653,,1,0
10636.0,243.0,Undirected,6654,,1,0
4520.0,17068.0,Undirected,6655,,1,0
4520.0,13627.0,Undirected,6656,,1,0
4520.0,14298.0,Undirected,6657,,1,0
4520.0,5954.0,Undirected,6658,,1,0
4520.0,5277.0,Undirected,6659,,1,0
4520.0,10767.0,Undirected,6660,,1,0
4520.0,10902.0,Undirected,6661,,1,0
4520.0,16068.0,Undirected,6662,,1,0
4520.0,7250.0,Undirected,6663,,1,0
4520.0,19286.0,Undirected,6664,,1,0
4520.0,4343.0,Undirected,6665,,1,0
4520.0,7393.0,Undirected,6666,,1,0
4520.0,14097.0,Undirected,6667,,1,0
4520.0,10771.0,Undirected,6668,,1,0
4520.0,475.0,Undirected,6669,,1,0
4520.0,20792.0,Undirected,6670,,1,0
4520.0,19198.0,Undirected,6671,,1,0
4520.0,12299.0,Undirected,6672,,1,0
4520.0,10094.0,Undirected,6673,,1,0
4520.0,2555.0,Undirected,6674,,1,0
4520.0,15319.0,Undirected,6675,,1,0
4520.0,16472.0,Undirected,6676,,1,0
4520.0,8761.0,Undirected,6677,,1,0
4520.0,14438.0,Undirected,6678,,1,0
4520.0,16623.0,Undirected,6679,,1,0
4520.0,9218.0,Undirected,6680,,1,0
4520.0,918.0,Undirected,6681,,1,0
14298.0,2605.0,Undirected,6682,,1,0
5954.0,18839.0,Undirected,6683,,1,0
5277.0,5749.0,Undirected,6684,,1,0
10767.0,13694.0,Undirected,6685,,1,0
7250.0,9180.0,Undirected,6686,,1,0
7250.0,16974.0,Undirected,6687,,1,0
7250.0,11989.0,Undirected,6688,,1,0
4343.0,6343.0,Undirected,6689,,1,0
7393.0,6395.0,Undirected,6690,,1,0
10771.0,11119.0,Undirected,6691,,1,0
475.0,9907.0,Undirected,6692,,1,0
12299.0,16406.0,Undirected,6693,,1,0
10094.0,4895.0,Undirected,6694,,1,0
10094.0,20125.0,Undirected,6695,,1,0
10094.0,14344.0,Undirected,6696,,1,0
10094.0,17160.0,Undirected,6697,,1,0
2555.0,2072.0,Undirected,6698,,1,0
8761.0,9742.0,Undirected,6699,,1,0
9218.0,12151.0,Undirected,6700,,1,0
918.0,12209.0,Undirected,6701,,1,0
12111.0,6697.0,Undirected,6702,,1,0
12723.0,19132.0,Undirected,6703,,1,0
12723.0,4299.0,Undirected,6704,,1,0
11541.0,14515.0,Undirected,6705,,1,0
11541.0,969.0,Undirected,6706,,1,0
8120.0,17160.0,Undirected,6707,,1,0
8120.0,19481.0,Undirected,6708,,1,0
8120.0,412.0,Undirected,6709,,1,0
17160.0,9725.0,Undirected,6710,,1,0
17160.0,204.0,Undirected,6711,,1,0
17160.0,5077.0,Undirected,6712,,1,0
8136.0,3479.0,Undirected,6713,,1,0
3479.0,15809.0,Undirected,6714,,1,0
3479.0,4505.0,Undirected,6715,,1,0
3479.0,10121.0,Undirected,6716,,1,0
3479.0,20029.0,Undirected,6717,,1,0
1164.0,6157.0,Undirected,6718,,1,0
1164.0,108.0,Undirected,6719,,1,0
6157.0,20726.0,Undirected,6720,,1,0
2942.0,11393.0,Undirected,6721,,1,0
2942.0,573.0,Undirected,6722,,1,0
11393.0,6053.0,Undirected,6723,,1,0
3926.0,6835.0,Undirected,6724,,1,0
8228.0,5832.0,Undirected,6725,,1,0
8228.0,6567.0,Undirected,6726,,1,0
8228.0,11497.0,Undirected,6727,,1,0
8228.0,768.0,Undirected,6728,,1,0
5832.0,7817.0,Undirected,6729,,1,0
6567.0,8298.0,Undirected,6730,,1,0
11497.0,10963.0,Undirected,6731,,1,0
3257.0,7870.0,Undirected,6732,,1,0
3257.0,50.0,Undirected,6733,,1,0
7870.0,6846.0,Undirected,6734,,1,0
11803.0,6050.0,Undirected,6735,,1,0
11803.0,12492.0,Undirected,6736,,1,0
11803.0,6078.0,Undirected,6737,,1,0
6050.0,8178.0,Undirected,6738,,1,0
12656.0,11651.0,Undirected,6739,,1,0
11651.0,17966.0,Undirected,6740,,1,0
2722.0,3248.0,Undirected,6741,,1,0
2722.0,4528.0,Undirected,6742,,1,0
3248.0,7723.0,Undirected,6743,,1,0
9533.0,18637.0,Undirected,6744,,1,0
9533.0,11955.0,Undirected,6745,,1,0
9533.0,5978.0,Undirected,6746,,1,0
7409.0,15911.0,Undirected,6747,,1,0
9113.0,3844.0,Undirected,6748,,1,0
734.0,1264.0,Undirected,6749,,1,0
734.0,11938.0,Undirected,6750,,1,0
734.0,3277.0,Undirected,6751,,1,0
4147.0,5927.0,Undirected,6752,,1,0
4147.0,7141.0,Undirected,6753,,1,0
10054.0,2806.0,Undirected,6754,,1,0
10054.0,5124.0,Undirected,6755,,1,0
2806.0,3418.0,Undirected,6756,,1,0
11175.0,8856.0,Undirected,6757,,1,0
11175.0,353.0,Undirected,6758,,1,0
11175.0,12665.0,Undirected,6759,,1,0
11175.0,243.0,Undirected,6760,,1,0
8856.0,6307.0,Undirected,6761,,1,0
6104.0,10403.0,Undirected,6762,,1,0
6104.0,1229.0,Undirected,6763,,1,0
10403.0,3889.0,Undirected,6764,,1,0
5364.0,14987.0,Undirected,6765,,1,0
1930.0,4115.0,Undirected,6766,,1,0
1930.0,9928.0,Undirected,6767,,1,0
4115.0,2763.0,Undirected,6768,,1,0
4115.0,10602.0,Undirected,6769,,1,0
4115.0,8741.0,Undirected,6770,,1,0
4336.0,820.0,Undirected,6771,,1,0
4336.0,3966.0,Undirected,6772,,1,0
820.0,7168.0,Undirected,6773,,1,0
7780.0,3607.0,Undirected,6774,,1,0
7780.0,368.0,Undirected,6775,,1,0
3607.0,13077.0,Undirected,6776,,1,0
10764.0,12739.0,Undirected,6777,,1,0
3114.0,6471.0,Undirected,6778,,1,0
3114.0,5466.0,Undirected,6779,,1,0
6471.0,18818.0,Undirected,6780,,1,0
2733.0,1481.0,Undirected,6781,,1,0
2733.0,3661.0,Undirected,6782,,1,0
1481.0,10105.0,Undirected,6783,,1,0
133.0,3235.0,Undirected,6784,,1,0
3235.0,10852.0,Undirected,6785,,1,0
5016.0,21097.0,Undirected,6786,,1,0
5016.0,15178.0,Undirected,6787,,1,0
5016.0,14527.0,Undirected,6788,,1,0
5016.0,7021.0,Undirected,6789,,1,0
5016.0,4780.0,Undirected,6790,,1,0
5016.0,19554.0,Undirected,6791,,1,0
11216.0,2734.0,Undirected,6792,,1,0
2734.0,1413.0,Undirected,6793,,1,0
8129.0,17953.0,Undirected,6794,,1,0
8129.0,7154.0,Undirected,6795,,1,0
5620.0,15118.0,Undirected,6796,,1,0
5620.0,7964.0,Undirected,6797,,1,0
4342.0,21085.0,Undirected,6798,,1,0
4342.0,16049.0,Undirected,6799,,1,0
8865.0,11270.0,Undirected,6800,,1,0
986.0,15769.0,Undirected,6801,,1,0
986.0,7552.0,Undirected,6802,,1,0
8508.0,9973.0,Undirected,6803,,1,0
9973.0,8906.0,Undirected,6804,,1,0
9973.0,17575.0,Undirected,6805,,1,0
2021.0,13001.0,Undirected,6806,,1,0
2021.0,55.0,Undirected,6807,,1,0
12342.0,21216.0,Undirected,6808,,1,0
12342.0,7873.0,Undirected,6809,,1,0
12342.0,5925.0,Undirected,6810,,1,0
12342.0,5128.0,Undirected,6811,,1,0
11005.0,16329.0,Undirected,6812,,1,0
11005.0,5858.0,Undirected,6813,,1,0
10437.0,6573.0,Undirected,6814,,1,0
10437.0,5627.0,Undirected,6815,,1,0
10437.0,17369.0,Undirected,6816,,1,0
10437.0,7733.0,Undirected,6817,,1,0
10437.0,955.0,Undirected,6818,,1,0
6573.0,5007.0,Undirected,6819,,1,0
6573.0,12297.0,Undirected,6820,,1,0
561.0,15302.0,Undirected,6821,,1,0
561.0,4150.0,Undirected,6822,,1,0
5494.0,4767.0,Undirected,6823,,1,0
5494.0,5103.0,Undirected,6824,,1,0
4767.0,17912.0,Undirected,6825,,1,0
17308.0,12121.0,Undirected,6826,,1,0
7749.0,19265.0,Undirected,6827,,1,0
7749.0,1566.0,Undirected,6828,,1,0
2588.0,17051.0,Undirected,6829,,1,0
2588.0,11243.0,Undirected,6830,,1,0
2967.0,2412.0,Undirected,6831,,1,0
2967.0,7805.0,Undirected,6832,,1,0
2412.0,8864.0,Undirected,6833,,1,0
2412.0,1740.0,Undirected,6834,,1,0
2954.0,51.0,Undirected,6835,,1,0
2954.0,6579.0,Undirected,6836,,1,0
51.0,20403.0,Undirected,6837,,1,0
5376.0,9646.0,Undirected,6838,,1,0
5376.0,2689.0,Undirected,6839,,1,0
5376.0,11718.0,Undirected,6840,,1,0
5376.0,12156.0,Undirected,6841,,1,0
5376.0,2173.0,Undirected,6842,,1,0
5376.0,12305.0,Undirected,6843,,1,0
5376.0,4448.0,Undirected,6844,,1,0
5376.0,17960.0,Undirected,6845,,1,0
5376.0,462.0,Undirected,6846,,1,0
5376.0,6528.0,Undirected,6847,,1,0
5376.0,9401.0,Undirected,6848,,1,0
5376.0,6061.0,Undirected,6849,,1,0
5376.0,20862.0,Undirected,6850,,1,0
9646.0,12567.0,Undirected,6851,,1,0
8645.0,5628.0,Undirected,6852,,1,0
8645.0,1854.0,Undirected,6853,,1,0
5628.0,789.0,Undirected,6854,,1,0
9662.0,14141.0,Undirected,6855,,1,0
9662.0,11679.0,Undirected,6856,,1,0
619.0,2640.0,Undirected,6857,,1,0
619.0,1311.0,Undirected,6858,,1,0
619.0,13294.0,Undirected,6859,,1,0
619.0,18098.0,Undirected,6860,,1,0
619.0,11999.0,Undirected,6861,,1,0
619.0,7500.0,Undirected,6862,,1,0
619.0,11090.0,Undirected,6863,,1,0
619.0,15358.0,Undirected,6864,,1,0
619.0,20058.0,Undirected,6865,,1,0
619.0,17079.0,Undirected,6866,,1,0
619.0,10218.0,Undirected,6867,,1,0
619.0,1248.0,Undirected,6868,,1,0
619.0,10339.0,Undirected,6869,,1,0
619.0,15343.0,Undirected,6870,,1,0
619.0,4424.0,Undirected,6871,,1,0
619.0,12702.0,Undirected,6872,,1,0
619.0,353.0,Undirected,6873,,1,0
2640.0,8997.0,Undirected,6874,,1,0
2640.0,1144.0,Undirected,6875,,1,0
2640.0,18431.0,Undirected,6876,,1,0
2640.0,1153.0,Undirected,6877,,1,0
2640.0,12862.0,Undirected,6878,,1,0
1311.0,8304.0,Undirected,6879,,1,0
11999.0,9193.0,Undirected,6880,,1,0
7500.0,2459.0,Undirected,6881,,1,0
11090.0,8346.0,Undirected,6882,,1,0
10218.0,544.0,Undirected,6883,,1,0
1248.0,9791.0,Undirected,6884,,1,0
1248.0,20923.0,Undirected,6885,,1,0
1248.0,2015.0,Undirected,6886,,1,0
1248.0,4530.0,Undirected,6887,,1,0
1248.0,1758.0,Undirected,6888,,1,0
1248.0,771.0,Undirected,6889,,1,0
1248.0,157.0,Undirected,6890,,1,0
1248.0,3416.0,Undirected,6891,,1,0
10339.0,12428.0,Undirected,6892,,1,0
10339.0,13105.0,Undirected,6893,,1,0
10339.0,1735.0,Undirected,6894,,1,0
10339.0,13251.0,Undirected,6895,,1,0
4424.0,17347.0,Undirected,6896,,1,0
4424.0,8008.0,Undirected,6897,,1,0
4424.0,4090.0,Undirected,6898,,1,0
12702.0,6001.0,Undirected,6899,,1,0
12702.0,15177.0,Undirected,6900,,1,0
12702.0,17988.0,Undirected,6901,,1,0
2215.0,4015.0,Undirected,6902,,1,0
2590.0,2126.0,Undirected,6903,,1,0
2590.0,8165.0,Undirected,6904,,1,0
2590.0,12867.0,Undirected,6905,,1,0
2590.0,4178.0,Undirected,6906,,1,0
2126.0,11367.0,Undirected,6907,,1,0
7724.0,19171.0,Undirected,6908,,1,0
7724.0,12608.0,Undirected,6909,,1,0
7724.0,15693.0,Undirected,6910,,1,0
7724.0,14840.0,Undirected,6911,,1,0
7724.0,8450.0,Undirected,6912,,1,0
9519.0,8279.0,Undirected,6913,,1,0
9519.0,6458.0,Undirected,6914,,1,0
8279.0,1716.0,Undirected,6915,,1,0
8279.0,1791.0,Undirected,6916,,1,0
8279.0,20489.0,Undirected,6917,,1,0
8279.0,8987.0,Undirected,6918,,1,0
7328.0,19088.0,Undirected,6919,,1,0
7328.0,14132.0,Undirected,6920,,1,0
7328.0,12458.0,Undirected,6921,,1,0
7328.0,5616.0,Undirected,6922,,1,0
7328.0,8655.0,Undirected,6923,,1,0
7328.0,10884.0,Undirected,6924,,1,0
7328.0,13057.0,Undirected,6925,,1,0
6093.0,11465.0,Undirected,6926,,1,0
6093.0,5399.0,Undirected,6927,,1,0
11465.0,6436.0,Undirected,6928,,1,0
11465.0,5807.0,Undirected,6929,,1,0
11465.0,2650.0,Undirected,6930,,1,0
11465.0,2746.0,Undirected,6931,,1,0
11465.0,14536.0,Undirected,6932,,1,0
11465.0,8242.0,Undirected,6933,,1,0
11465.0,15299.0,Undirected,6934,,1,0
11465.0,9137.0,Undirected,6935,,1,0
11465.0,10662.0,Undirected,6936,,1,0
11465.0,6957.0,Undirected,6937,,1,0
11465.0,8169.0,Undirected,6938,,1,0
11465.0,7753.0,Undirected,6939,,1,0
11465.0,1372.0,Undirected,6940,,1,0
11465.0,1881.0,Undirected,6941,,1,0
11465.0,8214.0,Undirected,6942,,1,0
11465.0,1412.0,Undirected,6943,,1,0
11465.0,13797.0,Undirected,6944,,1,0
11465.0,1769.0,Undirected,6945,,1,0
11465.0,18587.0,Undirected,6946,,1,0
3413.0,2860.0,Undirected,6947,,1,0
3413.0,9675.0,Undirected,6948,,1,0
2860.0,11998.0,Undirected,6949,,1,0
2255.0,18611.0,Undirected,6950,,1,0
2255.0,4579.0,Undirected,6951,,1,0
9671.0,9764.0,Undirected,6952,,1,0
9671.0,11508.0,Undirected,6953,,1,0
9764.0,14954.0,Undirected,6954,,1,0
4643.0,2532.0,Undirected,6955,,1,0
4643.0,17144.0,Undirected,6956,,1,0
4643.0,188.0,Undirected,6957,,1,0
4643.0,1032.0,Undirected,6958,,1,0
2532.0,19694.0,Undirected,6959,,1,0
7102.0,2859.0,Undirected,6960,,1,0
7102.0,12687.0,Undirected,6961,,1,0
2859.0,9347.0,Undirected,6962,,1,0
6065.0,15729.0,Undirected,6963,,1,0
6065.0,3025.0,Undirected,6964,,1,0
15729.0,1852.0,Undirected,6965,,1,0
2579.0,1254.0,Undirected,6966,,1,0
2579.0,7407.0,Undirected,6967,,1,0
1254.0,12301.0,Undirected,6968,,1,0
5474.0,5507.0,Undirected,6969,,1,0
5474.0,10519.0,Undirected,6970,,1,0
5507.0,13010.0,Undirected,6971,,1,0
69.0,4112.0,Undirected,6972,,1,0
69.0,12770.0,Undirected,6973,,1,0
4112.0,2060.0,Undirected,6974,,1,0
7703.0,15315.0,Undirected,6975,,1,0
7703.0,1392.0,Undirected,6976,,1,0
7703.0,1800.0,Undirected,6977,,1,0
7703.0,11721.0,Undirected,6978,,1,0
3910.0,14464.0,Undirected,6979,,1,0
261.0,5306.0,Undirected,6980,,1,0
261.0,9714.0,Undirected,6981,,1,0
5306.0,12729.0,Undirected,6982,,1,0
5306.0,15330.0,Undirected,6983,,1,0
5306.0,200.0,Undirected,6984,,1,0
1897.0,15565.0,Undirected,6985,,1,0
1897.0,16520.0,Undirected,6986,,1,0
1897.0,8745.0,Undirected,6987,,1,0
15565.0,6363.0,Undirected,6988,,1,0
280.0,1610.0,Undirected,6989,,1,0
280.0,5048.0,Undirected,6990,,1,0
1610.0,10134.0,Undirected,6991,,1,0
5423.0,10400.0,Undirected,6992,,1,0
5423.0,329.0,Undirected,6993,,1,0
10400.0,21004.0,Undirected,6994,,1,0
10400.0,3392.0,Undirected,6995,,1,0
10400.0,10543.0,Undirected,6996,,1,0
2913.0,12153.0,Undirected,6997,,1,0
2913.0,428.0,Undirected,6998,,1,0
3233.0,10269.0,Undirected,6999,,1,0
3292.0,2480.0,Undirected,7000,,1,0
3292.0,5769.0,Undirected,7001,,1,0
2480.0,6578.0,Undirected,7002,,1,0
2480.0,5630.0,Undirected,7003,,1,0
2480.0,3164.0,Undirected,7004,,1,0
2480.0,1775.0,Undirected,7005,,1,0
8042.0,6621.0,Undirected,7006,,1,0
7426.0,6742.0,Undirected,7007,,1,0
7426.0,7279.0,Undirected,7008,,1,0
7426.0,10870.0,Undirected,7009,,1,0
6742.0,17811.0,Undirected,7010,,1,0
6742.0,5171.0,Undirected,7011,,1,0
6209.0,17848.0,Undirected,7012,,1,0
6234.0,8937.0,Undirected,7013,,1,0
6234.0,10658.0,Undirected,7014,,1,0
8937.0,12362.0,Undirected,7015,,1,0
8937.0,17391.0,Undirected,7016,,1,0
10153.0,8212.0,Undirected,7017,,1,0
10153.0,11721.0,Undirected,7018,,1,0
8212.0,15800.0,Undirected,7019,,1,0
8212.0,15415.0,Undirected,7020,,1,0
8212.0,20922.0,Undirected,7021,,1,0
2320.0,15938.0,Undirected,7022,,1,0
2320.0,10660.0,Undirected,7023,,1,0
2320.0,2500.0,Undirected,7024,,1,0
2320.0,3997.0,Undirected,7025,,1,0
12532.0,10913.0,Undirected,7026,,1,0
